DateTime,Date,Daytime,Rain_mm,Production_kW,Consumption_kW,Temperature,Irradiance,Haselholz_m,Bidmi_m,Spot_Price_CHF_MWh,Haselholz_mm,Bidmi_mm,Bidmi_Production_kW,Haselholz_Production_kW,Bidmi_Output_mm,Haselholz_Output_mm,Bidmi_Inflow_mm,Haselholz_Inflow_mm,Natural_Inflow_B_mm,Natural_Inflow_H_mm,Network_Exchange_kW,Energy_Trading_CHF,Total_Energy_Cost_CHF,Opt_Production_kW,Opt_Bidmi_Production_kW,Opt_Haselholz_Production_kW,Opt_Bidmi_mm,Opt_Haselholz_mm,Opt_Network_Exchange_kW,Opt_Energy_Trading_CHF,Opt_Target_Bidmi_mm,Opt_Target_Haselholz_mm,Opt_Terminal_Dev_Bidmi_mm,Opt_Terminal_Dev_Haselholz_mm,Opt_Total_Energy_Cost_CHF
2025-02-04 00:50:00,2025-02-04,00:50:00,0.0,123.112,1889.077,1.69,-0.033,1.923,1.684,71.772075,1923.0,1684.0,48.090625,75.02137499999999,1.203469094094094,13.740178571428569,-13.203469094094094,-36.74017857142857,13.203469094094094,35.53670947733448,1765.965,10.56224770228125,90980.39603251104,348.974775644542,136.3182717361492,212.65650390839278,1558.72572682392,600.0,1540.102224355458,9.211361029508897,1712.5666666666666,1991.8666666666666,0.0,0.0,50.63833138496264
2025-02-04 00:55:00,2025-02-04,00:55:00,0.0,123.11,1814.203,1.7,0.0,1.948,1.695,71.772075,1948.0,1695.0,48.08984375,75.02015625,1.203449543293293,13.739955357142856,-12.203449543293292,-38.73995535714285,12.203449543293292,37.536505813849566,1691.093,10.114437802331253,90990.51047031335,368.613017004937,143.9894597675535,224.62355723738347,1568.51782775645,600.0,1445.589982995063,8.646082723230865,1712.5666666666666,1991.8666666666666,0.0,0.0,59.2844141081935
2025-02-04 01:00:00,2025-02-04,01:00:00,0.0,123.153,1855.647,1.7,-0.046,1.971,1.706,65.33541,1971.0,1706.0,48.106640625,75.04635937500001,1.2038698855105106,13.744754464285714,-12.20386988551051,-36.74475446428571,12.20386988551051,35.540884578775206,1732.494,9.432767151045,90999.9432374644,349.015775644542,136.33428736114922,212.68148828339275,1577.11793746572,600.0,1506.631224355458,8.203030730172152,1712.5666666666666,1991.8666666666666,0.0,0.0,67.48744483836566
2025-02-04 01:05:00,2025-02-04,01:05:00,0.0,126.14,1883.597,1.688,0.0,1.995,1.717,65.33541,1995.0,1717.0,49.2734375,76.8665625,1.2330690065065062,14.078124999999998,-12.233069006506506,-38.078125,12.233069006506506,36.84505599349349,1757.457,9.568681137697498,91009.5119186021,361.82289632474,141.33706887685156,220.48582744788843,1585.91003839824,600.0,1521.77410367526,8.285477915917134,1712.5666666666666,1991.8666666666666,0.0,0.0,75.7729227542828
2025-02-04 01:10:00,2025-02-04,01:10:00,0.0,129.629,1825.986,1.657,0.0,2.017,1.728,65.33541,2017.0,1728.0,50.636328125,78.992671875,1.2671753785035034,14.46752232142857,-12.267175378503504,-36.46752232142857,12.267175378503504,35.200346942925066,1696.3570000000002,9.2360150084475,91018.74793361056,345.671654964345,135.02799022044726,210.64366474389774,1594.60614371914,600.0,1480.3143450356552,8.059745388482165,1712.5666666666666,1991.8666666666666,0.0,0.0,83.83266814276497
2025-02-04 01:15:00,2025-02-04,01:15:00,0.0,136.777,1817.63,1.623,0.0,2.039,1.739,65.33541,2039.0,1739.0,53.428515625,83.348484375,1.3370499405655654,15.265290178571426,-12.337049940565564,-37.26529017857165,12.337049940565564,35.92824023800609,1680.853,9.1516016587275,91027.89953526927,352.819654964346,137.82017772044765,214.99947724389835,1603.4942402633,600.0,1464.810345035654,7.97533203876216,1712.5666666666666,1991.8666666666666,0.0,0.0,91.80800018152713
2025-02-04 01:20:00,2025-02-04,01:20:00,0.0,142.167,1831.606,1.589,0.0,2.06,1.75,65.33541,2060.0,1750.0,55.533984375,86.63301562500001,1.3897393487237235,15.86685267857143,-12.389739348723724,-36.866852678571206,12.389739348723724,35.477113329847484,1689.439,9.1983491445825,91037.09788441386,348.389534284145,136.08966182974413,212.29987245440086,1612.38233680746,600.0,1483.216465715855,8.075546325524693,1712.5666666666666,1991.8666666666666,0.0,0.0,99.88354650705183
2025-02-04 01:25:00,2025-02-04,01:25:00,0.0,149.311,1688.886,1.593,0.0,2.08,1.761,65.33541,2080.0,1761.0,58.324609375,90.986390625,1.459574809184184,16.664174107142856,-12.459574809184184,-36.664174107142856,12.459574809184184,35.20459929795867,1539.575,8.3823969875625,91045.48028140144,345.71341360395,135.04430218904298,210.66911141490704,1621.36642896325,600.0,1343.17258639605,7.313060969412196,1712.5666666666666,1991.8666666666666,0.0,0.0,107.19660747646402
2025-02-04 01:30:00,2025-02-04,01:30:00,0.0,149.518,1708.933,1.507,0.0,2.098,1.772,65.33541,2098.0,1772.0,58.40546875,91.11253125,1.4615983170670668,16.687276785714285,-12.461598317067066,-34.68727678571429,12.461598317067066,33.22567846864722,1559.415,8.490418198762498,91053.9706996002,326.280172243555,127.45319228263867,198.82697996091633,1630.44651673066,600.0,1382.652827756445,7.528015782427225,1712.5666666666666,1991.8666666666666,0.0,0.0,114.72462325889126
2025-02-04 01:35:00,2025-02-04,01:35:00,0.0,154.916,1916.388,1.395,0.0,2.115,1.783,65.33541,2115.0,1783.0,60.5140625,94.4019375,1.514365928428428,17.28973214285714,-12.514365928428427,-34.28973214285714,12.514365928428427,32.775366214428715,1761.472,9.590541276959998,91063.56124087716,321.858051563357,125.72580139193632,196.13225017142065,1639.71859572134,600.0,1594.5299484366428,8.681605661532243,1712.5666666666666,1991.8666666666666,0.0,0.0,123.4062289204235
2025-02-04 01:40:00,2025-02-04,01:40:00,0.0,154.802,1960.338,1.4,0.0,2.133,1.794,65.33541,2133.0,1794.0,60.46953125,94.33246875,1.5132515327827825,17.277008928571426,-12.513251532782782,-35.277008928571426,12.513251532782782,33.763757395788645,1805.536,9.83045290248,91073.39169377965,331.564172243555,129.51725478263867,202.04691746091632,1649.08667032364,600.0,1628.773827756445,8.868050486144725,1712.5666666666666,1991.8666666666666,0.0,0.0,132.2742794065682
2025-02-04 01:45:00,2025-02-04,01:45:00,0.0,154.862,1962.418,1.4,0.0,2.151,1.805,65.33541,2151.0,1805.0,60.49296875,94.36903125,1.5138380568068064,17.283705357142853,-12.513838056806806,-35.28370535714285,12.513838056806806,33.769867300336045,1807.556,9.84145102983,91083.23314480946,331.624172243554,129.5406922826383,202.08347996091572,1658.35874931432,600.0,1630.7938277564458,8.87904861349473,1712.5666666666666,1991.8666666666666,0.0,0.0,141.15332802006293
2025-02-04 01:50:00,2025-02-04,01:50:00,0.0,154.82,1941.462,1.4,0.0,2.167,1.816,65.33541,2167.0,1816.0,60.47656249999999,94.3434375,1.5134274899899898,17.279017857142854,-12.51342748998999,-33.279017857142854,12.51342748998999,31.765590367152864,1786.642,9.727582299434998,91092.9607271089,311.94193088316,121.85231675123438,190.08961413192563,1667.63082830499,600.0,1629.52006911684,8.872113484914754,1712.5666666666666,1991.8666666666666,0.0,0.0,150.0254415049777
2025-02-04 01:55:00,2025-02-04,01:55:00,0.0,154.927,1934.149,1.336,-0.001,2.186,1.827,65.33541,2186.0,1827.0,60.518359375,94.408640625,1.5144734578328327,17.29095982142857,-12.514473457832832,-36.29095982142857,12.514473457832832,34.77648636359574,1779.222,9.687183237585,91102.6479103465,341.509292923752,133.40206754834063,208.1072253754114,1677.09489851893,600.0,1592.6397070762478,8.67131402034221,1712.5666666666666,1991.8666666666666,0.0,0.0,158.6967555253199
2025-02-04 02:00:00,2025-02-04,02:00:00,0.0,154.975,1899.497,1.102,0.0,2.203,1.837,62.28009,2203.0,1837.0,60.537109375,94.437890625,1.514942677052052,17.296316964285715,-11.514942677052051,-34.296316964285715,11.514942677052051,32.78137428723366,1744.5220000000002,9.054082263915,91111.7019926104,321.917051563357,125.74884826693633,196.16820329642067,1686.27098189797,600.0,1577.579948436643,8.18765176423579,1712.5666666666666,1991.8666666666666,0.0,0.0,166.8844072895557
2025-02-04 02:05:00,2025-02-04,02:05:00,0.0,154.879,1926.491,0.962,0.0,2.22,1.848,62.28009,2220.0,1848.0,60.499609375,94.379390625,1.5140042386136134,17.285602678571426,-12.514004238613614,-34.28560267857142,12.514004238613614,32.77159843995781,1771.612,9.19467956709,91120.8966721775,321.821051563357,125.71134826693633,196.10970329642066,1694.63905650027,600.0,1604.669948436643,8.328249067410791,1712.5666666666666,1991.8666666666666,0.0,0.0,175.21265635696648
2025-02-04 02:10:00,2025-02-04,02:10:00,0.0,247.377,2325.493,0.99,0.0,2.243,1.857,62.28009,2243.0,1857.0,96.631640625,150.74535937500002,2.41820922484985,27.60904017857143,-11.41820922484985,-50.60904017857143,11.41820922484985,48.19083095372158,2078.116,10.78543762587,91131.68210980338,473.239775644542,184.85928736114923,288.3804882833928,1704.00713110258,600.0,1852.2532243554579,9.613208126304007,1712.5666666666666,1991.8666666666666,0.0,0.0,184.8258644832705
2025-02-04 02:15:00,2025-02-04,02:15:00,0.0,252.723,2353.891,1.019,0.0,2.266,1.865,62.28009,2266.0,1865.0,98.719921875,154.003078125,2.47046851539039,28.205691964285712,-10.47046851539039,-51.20569196428571,10.47046851539039,48.735223448895326,2101.168,10.90507767876,91142.58718748216,478.585775644542,186.94756861114922,291.6382070333928,1710.79923203511,600.0,1875.305224355458,9.732848179194008,1712.5666666666666,1991.8666666666666,0.0,0.0,194.5587126624645
2025-02-04 02:20:00,2025-02-04,02:20:00,0.0,255.876,2258.848,1.1,0.0,2.287,1.874,62.28009,2287.0,1874.0,99.9515625,155.9244375,2.5012903528528523,28.557589285714283,-11.501290352852852,-49.557589285714286,11.501290352852852,47.05629893286143,2002.972,10.39543970229,91152.98262718444,462.098534284147,180.5072399547449,281.59129432940205,1716.59133296764,600.0,1796.749465715853,9.32514320268627,1712.5666666666666,1991.8666666666666,0.0,0.0,203.88385586515076
2025-02-04 02:25:00,2025-02-04,02:25:00,0.0,259.128,2233.593,1.099,-0.012,2.308,1.882,62.28009,2308.0,1882.0,101.221875,157.906125,2.5330799549549545,28.920535714285712,-10.533079954954957,-49.92053571428571,10.533079954954957,47.38745575933076,1974.465,10.2474881584875,91163.23011534291,465.350534284147,181.77755245474492,283.57298182940207,1723.57542512342,600.0,1768.2424657158529,9.177191658883768,1712.5666666666666,1991.8666666666666,0.0,0.0,213.06104752403454
2025-02-04 02:30:00,2025-02-04,02:30:00,0.0,263.778,2206.705,1.189,0.0,2.328,1.89,62.28009,2328.0,1890.0,103.03828125,160.73971875000004,2.578535566816817,29.43950892857143,-10.578535566816818,-49.43950892857143,10.578535566816818,46.86097336175462,1942.927,10.083805701952498,91173.31392104489,460.18041360395,179.75797406404297,280.42243953990703,1729.55951727921,600.0,1746.52458639605,9.064475702329897,1712.5666666666666,1991.8666666666666,0.0,0.0,222.12552322636444
2025-02-04 02:35:00,2025-02-04,02:35:00,0.0,185.719,2138.693,1.143,-0.001,2.344,1.899,62.28009,2344.0,1899.0,72.54648437499999,113.172515625,1.8154775869619617,20.72756696428571,-10.81547758696196,-36.727566964285714,10.81547758696196,34.91208937732375,1952.974,10.135949707305,91183.4498707522,342.840930883159,133.922238626234,208.918692256925,1735.63960504663,600.0,1795.8520691168412,9.320485707606924,1712.5666666666666,1991.8666666666666,0.0,0.0,231.44600893397137
2025-02-04 02:40:00,2025-02-04,02:40:00,0.0,180.815,2137.519,1.194,0.0,2.356,1.91,62.28009,2356.0,1910.0,70.630859375,110.184140625,1.767539023398398,20.180245535714285,-12.7675390233984,-32.180245535714285,12.7675390233984,30.41270651231589,1956.704,10.155308435279998,91193.60517918746,298.65644816237,116.66267506342578,181.99377309894422,1743.10367526056,600.0,1838.8625518376298,9.543710435506439,1712.5666666666666,1991.8666666666666,0.0,0.0,240.9897193694778
2025-02-04 02:45:00,2025-02-04,02:45:00,0.0,174.056,2117.412,1.209,0.0,2.369,1.921,62.28009,2369.0,1921.0,67.99062500000001,106.06537500000002,1.701467092092092,19.425892857142856,-12.701467092092091,-32.425892857142856,12.701467092092091,30.724425765050764,1943.356,10.08603221517,91203.69121140263,301.717568842568,117.85842532912814,183.8591435134399,1752.95172792101,600.0,1815.6944311574318,9.423467715415303,1712.5666666666666,1991.8666666666666,0.0,0.0,250.4131870848931
2025-02-04 02:50:00,2025-02-04,02:50:00,0.0,166.906,2119.218,1.286,0.0,2.384,1.932,62.28009,2384.0,1932.0,65.19765625,101.70834375,1.631572979229229,18.627901785714283,-12.63157297922923,-33.627901785714286,12.63157297922923,31.996328806485053,1952.312,10.132513922339998,91213.82372532495,314.207810202962,122.73742586053203,191.47038434242995,1762.70378496983,600.0,1805.0101897970378,9.36801642262305,1712.5666666666666,1991.8666666666666,0.0,0.0,259.7812035075162
2025-02-04 02:55:00,2025-02-04,02:55:00,0.0,159.75,2039.287,1.3,0.0,2.4,1.942,62.28009,2400.0,1942.0,62.40234375,97.34765625,1.561620213963964,17.82924107142857,-11.561620213963964,-33.82924107142857,11.561620213963964,32.26762085746461,1879.537,9.7548111265275,91223.57853645147,316.87193088316,123.77809800123438,193.09383288192564,1772.26385079539,600.0,1722.41506911684,8.939347126829418,1712.5666666666666,1991.8666666666666,0.0,0.0,268.7205506343456
2025-02-04 03:00:00,2025-02-04,03:00:00,0.0,150.722,1951.555,1.298,-0.001,2.416,1.953,57.73437,2416.0,1953.0,58.87578125,91.84621875,1.473367899149149,16.821651785714284,-12.47336789914915,-32.82165178571428,12.47336789914915,31.34828388656513,1800.833,8.6641632275175,91232.242699679,0.0,0.0,0.0,1780.72792100933,600.0,1951.555,9.3893165371125,1712.5666666666666,1991.8666666666666,0.0,0.0,278.1098671714581
2025-02-04 03:05:00,2025-02-04,03:05:00,0.0,146.687,2301.595,1.254,0.0,2.435,1.963,57.73437,2435.0,1963.0,57.299609375,89.38739062500001,1.4339241585335334,16.371316964285715,-11.433924158533534,-35.37131696428571,11.433924158533534,33.93739280575218,2154.908,10.36768798233,91242.61038766132,0.0,0.0,0.0,1793.20128890848,631.348283886565,2301.595,11.073428110012498,1712.5666666666666,1991.8666666666666,0.0,0.0,289.18329528147063
2025-02-04 03:10:00,2025-02-04,03:10:00,0.0,140.05,2451.496,1.185,0.0,2.455,1.974,57.73437,2455.0,1974.0,54.70703125,85.34296875,1.369044826076076,15.630580357142856,-12.369044826076076,-35.630580357142854,12.369044826076076,34.26153553106678,2311.446,11.120823216585,91253.73121087792,0.0,0.0,0.0,1804.63521306701,665.285676692317,2451.496,11.79463142646,1712.5666666666666,1991.8666666666666,0.0,0.0,300.97792670793064
2025-02-04 03:15:00,2025-02-04,03:15:00,0.0,136.284,2498.814,1.063,0.0,2.475,1.984,57.73437,2475.0,1984.0,53.2359375,83.0480625,1.332230668168168,15.210267857142856,-11.332230668168169,-35.21026785714285,11.332230668168169,33.87803718897469,2362.53,11.366598429674998,91265.0978093076,0.0,0.0,0.0,1817.00425789308,699.547212223384,2498.814,12.022287669764998,1712.5666666666666,1991.8666666666666,0.0,0.0,313.0002143776956
2025-02-04 03:20:00,2025-02-04,03:20:00,0.0,134.491,2522.348,0.997,0.0,2.496,1.995,57.73437,2496.0,1995.0,52.535546875,81.955453125,1.3147033752502502,15.01015625,-12.31470337525025,-36.01015625,12.31470337525025,34.69545287474975,2387.857,11.4884516287575,91276.58626093635,0.0,0.0,0.0,1828.33648856125,733.425249412359,2522.348,12.13551439173,1712.5666666666666,1991.8666666666666,0.0,0.0,325.1357287694256
2025-02-04 03:25:00,2025-02-04,03:25:00,0.0,130.844,2462.224,0.999,0.0,2.518,2.005,57.73437,2518.0,2005.0,51.1109375,79.7330625,1.2790524899899898,14.603125,-11.27905248998999,-36.603125,11.27905248998999,35.32407251001001,2331.38,11.21672962755,91287.8029905639,0.0,0.0,0.0,1840.6511919365,768.120702287109,2462.224,11.84624595324,1712.5666666666666,1991.8666666666666,0.0,0.0,336.9819747226656
2025-02-04 03:30:00,2025-02-04,03:30:00,0.0,130.922,2470.617,0.997,0.0,2.539,2.016,57.73437,2539.0,2016.0,51.14140625,79.78059375,1.279814971221221,14.611830357142855,-12.27981497122122,-35.61183035714286,12.27981497122122,34.33201538592164,2339.695,11.2567347347625,91299.05972529866,0.0,0.0,0.0,1851.93024442649,803.444774797119,2470.617,11.8866263338575,1712.5666666666666,1991.8666666666666,0.0,0.0,348.8686010565231
2025-02-04 03:35:00,2025-02-04,03:35:00,0.0,130.816,2435.105,1.0,0.0,2.56,2.026,57.73437,2560.0,2026.0,51.1,79.71600000000001,1.2787787787787783,14.6,-11.278778778778552,-35.6,11.278778778778552,34.32122122122122,2304.289,11.0863894760775,91310.14611477476,0.0,0.0,0.0,1864.21005939771,837.77679018304,2435.105,11.7157710882375,1712.5666666666666,1991.8666666666666,0.0,0.0,360.5843721447606
2025-02-04 03:40:00,2025-02-04,03:40:00,0.0,130.915,2332.997,1.0,0.0,2.583,2.037,57.73437,2583.0,2037.0,51.13867187499999,79.77632812499999,1.279746543418418,14.611049107142854,-12.279746543418646,-37.61104910714285,12.279746543418646,36.33130256372444,2202.082,10.594651413195,91320.74076618794,0.0,0.0,0.0,1875.48883817649,872.098011404261,2332.997,11.224509333907497,1712.5666666666666,1991.8666666666666,0.0,0.0,371.8088814786681
2025-02-04 03:45:00,2025-02-04,03:45:00,0.0,135.44,2221.246,0.985,0.0,2.604,2.047,57.73437,2604.0,2047.0,52.90625,82.53375,1.32398023023023,15.116071428571429,-11.323980230230458,-36.11607142857143,11.323980230230458,34.7920911983412,2085.806,10.035224612685,91330.77599080064,0.0,0.0,0.0,1887.76858471991,908.429313967986,2221.246,10.686853202085,1712.5666666666666,1991.8666666666666,0.0,0.0,382.4957346807531
2025-02-04 03:50:00,2025-02-04,03:50:00,0.0,137.03,2170.679,0.875,0.0,2.624,2.057,57.73437,2624.0,2057.0,53.52734375,83.50265625,1.3395231168668666,15.293526785714285,-11.33952311686664,-35.293526785714285,11.33952311686664,33.95400366884742,2033.649,9.7842869846775,91340.5602777853,0.0,0.0,0.0,1899.09256495014,943.221405166327,2170.679,10.4435653781025,1712.5666666666666,1991.8666666666666,0.0,0.0,392.9393000588556
2025-02-04 03:55:00,2025-02-04,03:55:00,0.0,140.848,2196.953,0.797,-0.024,2.645,2.068,57.73437,2645.0,2068.0,55.01875,85.82925000000002,1.3768455955955956,15.71964285714286,-12.376845595595595,-36.71964285714286,12.376845595595595,35.34279726154726,2056.105,9.8923272357375,91350.45260502104,0.0,0.0,0.0,1910.43208806701,977.175408835174,2196.953,10.5699747812175,1712.5666666666666,1991.8666666666666,0.0,0.0,403.50927484007315
2025-02-04 04:00:00,2025-02-04,04:00:00,0.0,142.631,2117.643,0.774,0.0,2.664,2.078,53.11413,2664.0,2078.0,55.715234375,86.915765625,1.3942751345095097,15.918638392857142,-11.39427513450951,-34.91863839285714,11.39427513450951,33.524363258347634,1975.012,8.74175367663,91359.19435869768,0.0,0.0,0.0,1922.8089336626,1012.51820609672,2117.643,9.3730637996325,1712.5666666666666,1991.8666666666666,0.0,0.0,412.88233863970567
2025-02-04 04:05:00,2025-02-04,04:05:00,0.0,168.221,2061.681,0.711,0.045,2.681,2.088,53.11413,2681.0,2088.0,65.711328125,102.509671875,1.6444276307557557,18.774665178571425,-11.644427630755755,-35.774665178571425,11.644427630755755,34.13023754781567,1893.46,8.38079004915,91367.57514874682,0.0,0.0,0.0,1934.20320879711,1046.04256935507,2061.681,9.125366054377501,1712.5666666666666,1991.8666666666666,0.0,0.0,422.00770469408315
2025-02-04 04:10:00,2025-02-04,04:10:00,0.0,185.776,2008.797,0.709,0.0,2.693,2.098,53.11413,2693.0,2098.0,72.56875000000001,113.20725000000002,1.8160347847847849,20.73392857142857,-11.816034784784785,-32.73392857142857,11.816034784784785,30.917893786643788,1823.021,8.069014532227499,91375.64416327904,0.0,0.0,0.0,1945.84763642787,1080.17280690289,2008.797,8.8912920834675,1712.5666666666666,1991.8666666666666,0.0,0.0,430.8989967775506
2025-02-04 04:15:00,2025-02-04,04:15:00,0.0,201.228,1916.308,0.774,0.0,2.704,2.108,53.11413,2704.0,2108.0,78.6046875,122.6233125,1.967084271771772,22.458482142857143,-11.967084271771771,-33.45848214285714,11.967084271771771,31.49139787108537,1715.08,7.591248506699999,91383.23541178576,0.0,0.0,0.0,1957.66367121265,1111.09070068953,1916.308,8.48191935267,1712.5666666666666,1991.8666666666666,0.0,0.0,439.3809161302206
2025-02-04 04:20:00,2025-02-04,04:20:00,0.0,218.007,1946.559,0.8,0.003,2.71,2.119,53.11413,2710.0,2119.0,85.158984375,132.84801562500002,2.13110571509009,24.331138392857145,-13.13110571509009,-30.331138392857145,13.13110571509009,28.20003267776705,1728.552,7.65087796998,91390.88628975573,0.0,0.0,0.0,1969.63075548443,1142.58209856061,1946.559,8.615815648222501,1712.5666666666666,1991.8666666666666,0.0,0.0,447.9967317784431
2025-02-04 04:25:00,2025-02-04,04:25:00,0.0,231.219,2088.881,0.805,0.0,2.715,2.13,53.11413,2715.0,2130.0,90.319921875,140.899078125,2.26025830518018,25.80569196428571,-13.26025830518018,-30.80569196428571,13.26025830518018,28.54543365910553,1857.662,8.222341747004998,91399.10863150274,0.0,0.0,0.0,1982.76186119952,1170.78213123838,2088.881,9.245758082377499,1712.5666666666666,1991.8666666666666,0.0,0.0,457.2424898608206
2025-02-04 04:30:00,2025-02-04,04:30:00,0.0,242.777,2104.796,0.998,0.0,2.715,2.141,53.11413,2715.0,2141.0,94.834765625,147.942234375,2.373242383008008,27.09564732142857,-13.373242383008009,-27.09564732142857,13.373242383008009,24.72240493842056,1862.019,8.241626602372499,91407.35025810511,0.0,0.0,0.0,1996.0221195047,1199.32756489749,2104.796,9.316200697289998,1712.5666666666666,1991.8666666666666,0.0,0.0,466.55869055811064
2025-02-04 04:35:00,2025-02-04,04:35:00,0.0,637.711,2051.693,0.988,0.0,2.72,2.148,53.11413,2720.0,2148.0,249.105859375,388.605140625,6.23388036473974,71.17310267857141,-13.23388036473974,-76.17310267857141,13.23388036473974,69.93922231383166,1413.9820000000002,6.258535313805002,91413.60879341893,0.0,0.0,0.0,2009.3953618877,1224.04996983591,2051.693,9.081157393507501,1712.5666666666666,1991.8666666666666,0.0,0.0,475.63984795161815
2025-02-04 04:40:00,2025-02-04,04:40:00,0.0,680.458,1993.885,0.97,0.0,2.733,2.15,53.11413,2733.0,2150.0,265.80390624999995,414.65409375,6.651749405655654,75.94397321428569,-8.651749405655654,-88.94397321428569,8.651749405655654,82.29222380863004,1313.427,5.813461035292501,91419.4222544542,0.0,0.0,0.0,2022.62924225244,1293.98919214974,1993.885,8.8252889245875,1712.5666666666666,1991.8666666666666,0.0,0.0,484.46513687620563
2025-02-04 04:45:00,2025-02-04,04:45:00,0.0,718.58,1987.59,0.851,-0.002,2.742,2.151,53.11413,2742.0,2151.0,280.6953125,437.8846875,7.024407219719719,80.19866071428572,-8.02440721971972,-89.19866071428572,8.02440721971972,82.174253494566,1269.0099999999998,5.616863509275,91425.03911796348,0.0,0.0,0.0,2031.2809916581,1376.28141595837,1987.59,8.797426137225,1712.5666666666666,1991.8666666666666,0.0,0.0,493.2625630134306
2025-02-04 04:50:00,2025-02-04,04:50:00,0.0,745.414,1925.509,1.003,0.0,2.748,2.152,53.11413,2748.0,2152.0,291.17734375,454.23665625,7.286720314064063,83.19352678571427,-8.286720314064063,-89.19352678571427,8.286720314064063,81.9068064716502,1180.095,5.223309936862501,91430.26242790034,0.0,0.0,0.0,2039.30539887782,1458.45566945294,1925.509,8.5226446118475,1712.5666666666666,1991.8666666666666,0.0,0.0,501.78520762527813
2025-02-04 04:55:00,2025-02-04,04:55:00,0.0,761.387,1953.499,1.042,0.0,2.75,2.153,53.11413,2750.0,2153.0,297.416796875,463.970203125,7.442862784659659,84.97622767857142,-8.44286278465966,-86.97622767857142,8.44286278465966,79.53336489391177,1192.112,5.27649931188,91435.5389272122,0.0,0.0,0.0,2047.59211919188,1540.36247592459,1953.499,8.6465333200725,1712.5666666666666,1991.8666666666666,0.0,0.0,510.4317409453506
2025-02-04 05:00:00,2025-02-04,05:00:00,0.0,774.36,1989.9,1.099,0.0,2.749,2.155,57.762315,2749.0,2155.0,302.484375,471.875625,7.569679054054053,86.42410714285714,-9.569679054054053,-85.42410714285714,9.569679054054053,77.85442808880309,1215.54,5.851033697925,91441.38996091014,0.0,0.0,0.0,2056.03498197654,1619.8958408185,1989.9,9.578435884875,1712.5666666666666,1991.8666666666666,0.0,0.0,520.0101768302256
2025-02-04 05:05:00,2025-02-04,05:05:00,0.0,860.46,2036.774,1.1,0.0,2.745,2.155,57.762315,2745.0,2155.0,336.1171875,524.3428125,8.411341028528529,96.03348214285714,-8.411341028528529,-92.03348214285714,8.411341028528529,83.62214111432861,1176.314,5.662218317242499,91447.05217922738,0.0,0.0,0.0,2065.6046610306,1697.7502689073,2036.774,9.804065114317499,1712.5666666666666,1991.8666666666666,0.0,0.0,529.8142419445431
2025-02-04 05:10:00,2025-02-04,05:10:00,0.0,860.851,2111.783,1.122,-0.088,2.739,2.155,57.762315,2739.0,2155.0,336.269921875,524.581078125,8.415163210085083,96.07712053571429,-8.415163210085083,-90.07712053571429,8.415163210085083,81.66195732562919,1250.9319999999998,6.021394018964999,91453.07357324637,0.0,0.0,0.0,2074.01600205913,1781.37241002163,2111.783,10.165122904803749,1712.5666666666666,1991.8666666666666,0.0,0.0,539.9793648493469
2025-02-04 05:15:00,2025-02-04,05:15:00,0.0,861.361,2075.404,1.299,0.0,2.729,2.155,57.762315,2729.0,2155.0,336.469140625,524.891859375,8.420148664289288,96.13404017857142,-8.420148664289288,-86.13404017857142,8.420148664289288,77.71389151428214,1214.043,5.843827849128751,91458.91740109547,0.0,0.0,0.0,2082.43116526921,1863.03436734726,2075.404,9.990011633355,1712.5666666666666,1991.8666666666666,0.0,0.0,549.9693764827019
2025-02-04 05:20:00,2025-02-04,05:20:00,0.0,857.308,2044.625,1.3,0.0,2.718,2.155,57.762315,2718.0,2155.0,334.8859375,522.4220625,8.380528966466466,95.68169642857144,-8.380528966466466,-84.68169642857143,8.380528966466466,76.30116746210496,1187.317,5.71518154657125,91464.63258264204,0.0,0.0,0.0,2090.8513139335,1940.74825886154,2044.625,9.84185610890625,1712.5666666666666,1991.8666666666666,0.0,0.0,559.8112325916081
2025-02-04 05:25:00,2025-02-04,05:25:00,0.0,848.322,2108.871,1.3,-0.062,2.704,2.156,57.762315,2704.0,2156.0,331.37578125,516.94621875,8.292687218468467,94.67879464285711,-9.292687218468467,-80.67879464285713,9.292687218468467,72.38610742438865,1260.549,6.06768570091125,91470.70026834296,0.0,0.0,0.0,2099.23184289997,2017.04942632365,2108.871,10.151105916363749,1712.5666666666666,1991.8666666666666,0.0,0.0,569.9623385079719
2025-02-04 05:30:00,2025-02-04,05:30:00,0.0,836.073,2073.867,1.27,0.0,2.688,2.157,57.762315,2688.0,2157.0,326.591015625,509.481984375,8.172948338963963,93.31171875,-9.172948338963964,-77.31171875,9.172948338963964,69.13877041103603,1237.7940000000003,5.958153911092501,91476.65842225406,0.0,0.0,0.0,2108.52453011844,2089.43553374803,2073.867,9.98261324350875,1712.5666666666666,1991.8666666666666,0.0,0.0,579.9449517514806
2025-02-04 05:35:00,2025-02-04,05:35:00,0.0,892.401,2128.708,1.335,0.0,2.676,2.157,57.762315,2676.0,2157.0,348.594140625,543.8068593749999,8.723577092717717,99.59832589285712,-8.723577092717717,-87.59832589285712,8.723577092717717,78.8747488001394,1236.3070000000002,5.950996197558751,91482.6094184516,0.0,0.0,0.0,2117.6974784574,2158.57430415907,2128.708,10.246591836585,1712.5666666666666,1991.8666666666666,0.0,0.0,590.1915435880657
